Timestamp,PositionX,PositionY,PositionZ,Speed,PathDeviation
33.400,-55.336,0.610,157.923,15.000,7.312
33.420,-55.076,0.610,158.066,14.999,7.606
33.440,-54.819,0.610,158.216,14.995,7.898
33.460,-54.569,0.611,158.374,14.971,8.189
33.480,-54.323,0.612,158.541,14.971,8.478
33.500,-54.084,0.613,158.715,14.958,8.766
33.520,-53.850,0.612,158.898,14.967,9.051
33.540,-53.625,0.611,159.089,14.944,9.333
33.560,-53.406,0.611,159.288,14.931,9.613
33.580,-53.196,0.611,159.495,14.912,9.890
33.600,-52.993,0.611,159.709,14.888,10.163
33.620,-52.799,0.612,159.930,14.880,10.433
33.640,-52.612,0.612,160.158,14.867,10.700
33.660,-52.433,0.613,160.391,14.859,10.965
33.680,-52.261,0.613,160.630,14.853,11.227
33.700,-52.097,0.612,160.874,14.860,11.487
33.720,-51.938,0.611,161.121,14.856,11.746
33.740,-51.784,0.610,161.373,14.867,12.003
33.760,-51.634,0.610,161.627,14.879,12.260
33.780,-51.488,0.610,161.883,14.896,12.516
33.800,-51.345,0.611,162.141,14.909,12.773
33.820,-51.203,0.612,162.400,14.931,13.031
33.840,-51.062,0.614,162.661,14.957,13.291
33.860,-50.922,0.614,162.923,14.985,13.552
33.880,-50.779,0.614,163.183,14.998,13.815
33.900,-50.634,0.612,163.443,15.000,14.082
33.920,-50.485,0.611,163.700,15.000,14.352
33.940,-50.331,0.610,163.954,15.000,14.625
33.960,-50.172,0.610,164.206,15.000,14.901
33.980,-50.007,0.609,164.453,15.000,15.180
34.000,-49.837,0.609,164.697,15.000,15.462
34.020,-49.661,0.609,164.936,15.000,15.747
34.040,-49.479,0.609,165.171,14.999,16.034
34.060,-49.290,0.610,165.400,14.997,16.323
34.080,-49.094,0.610,165.623,14.993,16.615
34.100,-48.892,0.610,165.840,14.988,16.696
34.120,-48.682,0.611,166.050,14.981,16.493
34.140,-48.466,0.611,166.253,14.974,16.286
34.160,-48.242,0.611,166.448,14.966,16.074
34.180,-48.012,0.611,166.634,14.957,15.858
34.200,-47.775,0.611,166.810,14.948,15.636
34.220,-47.531,0.612,166.978,14.937,15.409
34.240,-47.281,0.612,167.135,14.925,15.178
34.260,-47.025,0.612,167.282,14.914,14.941
34.280,-46.763,0.612,167.419,14.903,14.700
34.300,-46.497,0.612,167.545,14.891,14.454
34.320,-46.226,0.612,167.661,14.880,14.204
34.340,-45.951,0.611,167.766,14.869,13.950
34.360,-45.672,0.611,167.860,14.857,13.692
34.380,-45.391,0.611,167.943,14.846,13.430
34.400,-45.106,0.611,168.016,14.834,13.165
34.420,-44.819,0.611,168.077,14.823,12.897
34.440,-44.530,0.611,168.127,14.812,12.625
34.460,-44.240,0.611,168.167,14.801,12.350
34.480,-43.948,0.611,168.195,14.790,12.073
34.500,-43.656,0.611,168.213,14.779,11.793
34.520,-43.364,0.611,168.219,14.768,11.511
34.540,-43.072,0.611,168.215,14.758,11.227
34.560,-42.781,0.611,168.201,14.750,10.941
34.580,-42.490,0.611,168.177,14.743,10.654
34.600,-42.200,0.612,168.145,14.726,10.366
34.620,-41.913,0.616,168.100,14.644,10.078
34.640,-41.812,0.621,168.082,13.705,9.975
34.660,-41.564,0.722,168.022,13.782,9.721
34.680,-41.320,0.821,167.958,13.671,9.468
34.700,-41.072,0.920,167.890,13.892,9.211
34.720,-40.825,1.015,167.818,13.675,8.953
34.740,-40.578,1.101,167.746,13.468,8.697
34.760,-40.333,1.179,167.675,13.273,8.442
34.780,-40.090,1.248,167.604,13.090,8.189
34.800,-39.848,1.309,167.534,12.919,7.937
34.820,-39.608,1.363,167.464,12.760,7.686
34.840,-39.369,1.408,167.394,12.614,7.437
34.860,-39.131,1.445,167.325,12.481,7.190
34.880,-38.895,1.473,167.257,12.360,6.944
34.900,-38.660,1.494,167.188,12.253,6.700
34.920,-38.427,1.507,167.121,12.158,6.457
34.940,-38.195,1.513,167.053,12.077,6.215
34.960,-37.964,1.510,166.986,12.009,5.975
34.980,-37.735,1.499,166.920,11.954,5.736
35.000,-37.507,1.481,166.853,11.913,5.499
35.020,-37.281,1.455,166.788,11.884,5.263
35.040,-37.056,1.422,166.722,11.868,5.029
35.060,-36.832,1.380,166.657,11.865,4.796
35.080,-36.610,1.332,166.592,11.874,4.565
35.100,-36.389,1.276,166.528,11.896,4.335
35.120,-36.169,1.212,166.464,11.929,4.106
35.140,-35.951,1.141,166.401,11.975,3.878
35.160,-35.734,1.062,166.338,12.031,3.652
35.180,-35.518,0.976,166.275,12.098,3.428
35.200,-35.303,0.883,166.213,12.176,3.204
35.220,-35.090,0.783,166.151,12.264,2.983
35.240,-35.028,0.752,166.134,9.497,2.918
35.260,-34.855,0.799,166.078,9.595,2.737
35.280,-34.679,0.842,166.023,9.716,2.553
35.300,-34.500,0.884,165.969,9.857,2.366
35.320,-34.316,0.921,165.914,10.003,2.174
35.340,-34.129,0.953,165.858,9.879,1.979
35.360,-33.943,0.977,165.802,9.771,1.785
35.380,-33.758,0.994,165.747,9.679,1.593
35.400,-33.574,1.003,165.692,9.603,1.401
35.420,-33.391,1.003,165.638,9.544,1.211
35.440,-33.210,0.998,165.585,9.690,1.024
35.460,-33.026,0.988,165.531,9.889,0.833
35.480,-32.837,0.974,165.476,9.857,0.639
35.500,-32.649,0.953,165.422,9.841,0.448
35.520,-32.463,0.924,165.368,9.840,0.264
35.540,-32.278,0.887,165.315,9.854,0.119
35.560,-32.094,0.843,165.261,9.883,0.181
35.580,-31.911,0.791,165.208,9.926,0.352
35.600,-31.729,0.732,165.156,9.983,0.536
35.620,-31.681,0.715,165.143,7.601,0.584
35.640,-31.545,0.769,165.105,7.793,0.722
35.660,-31.405,0.821,165.069,7.924,0.865
35.680,-31.263,0.869,165.034,8.001,1.010
35.700,-31.116,0.915,165.001,8.165,1.159
35.720,-30.963,0.957,164.969,8.015,1.314
35.740,-30.812,0.991,164.938,7.883,1.467
35.760,-30.661,1.017,164.906,7.771,1.620
35.780,-30.511,1.035,164.875,7.679,1.772
35.800,-30.363,1.044,164.844,7.608,1.923
35.820,-30.215,1.047,164.813,7.557,2.074
35.840,-30.068,1.041,164.782,7.527,2.224
35.860,-29.922,1.027,164.752,7.517,2.373
35.880,-29.776,1.006,164.721,7.527,2.521
35.900,-29.632,0.977,164.691,7.557,2.668
35.920,-29.488,0.941,164.661,7.606,2.814
35.940,-29.346,0.896,164.631,7.674,2.960
35.960,-29.204,0.845,164.601,7.760,3.104
35.980,-29.063,0.786,164.572,7.862,3.248
36.000,-28.923,0.719,164.543,8.140,3.391
36.020,-28.781,0.658,164.517,8.167,3.535
36.040,-28.669,0.636,164.495,7.462,3.649
36.060,-28.551,0.720,164.476,7.498,3.768
36.080,-28.425,0.785,164.457,7.363,3.894
36.100,-28.295,0.846,164.438,7.155,4.026
36.120,-28.166,0.899,164.417,6.965,4.156
36.140,-28.038,0.943,164.396,6.797,4.285
36.160,-27.911,0.980,164.376,6.649,4.413
36.180,-27.784,1.008,164.355,6.525,4.541
36.200,-27.658,1.029,164.335,6.423,4.668
36.220,-27.533,1.041,164.314,6.346,4.795
36.240,-27.409,1.046,164.294,6.294,4.920
36.260,-27.286,1.043,164.274,6.266,5.045
36.280,-27.163,1.032,164.254,6.262,5.092
36.300,-27.041,1.013,164.235,6.283,4.978
36.320,-26.919,0.987,164.215,6.327,4.865
36.340,-26.799,0.953,164.196,6.394,4.753
36.360,-26.685,0.918,164.179,6.356,4.647
36.380,-26.566,0.894,164.164,6.548,4.537
36.400,-26.445,0.888,164.144,6.676,4.426
36.420,-26.316,0.864,164.127,6.887,4.307
36.440,-26.182,0.834,164.110,7.166,4.185
36.460,-26.045,0.800,164.093,7.443,4.060
36.480,-25.902,0.761,164.075,7.499,3.931
36.500,-25.760,0.716,164.057,7.780,3.804
36.520,-25.615,0.669,164.039,7.974,3.676
36.540,-25.511,0.637,164.027,7.019,3.584
36.560,-25.376,0.682,164.012,7.409,3.466
36.580,-25.236,0.716,163.995,7.484,3.345
36.600,-25.091,0.746,163.979,7.637,3.222
36.620,-24.945,0.774,163.962,7.798,3.099
36.640,-24.794,0.802,163.944,8.001,2.974
36.660,-24.638,0.831,163.927,8.228,2.849
36.680,-24.480,0.859,163.909,8.306,2.725
36.700,-24.320,0.878,163.891,8.429,2.603
36.720,-24.155,0.894,163.873,8.341,2.481
36.740,-23.990,0.902,163.854,8.273,2.366
36.760,-23.827,0.902,163.836,8.223,2.258
36.780,-23.665,0.895,163.818,8.448,2.157
36.800,-23.507,0.891,163.800,8.317,2.067
36.820,-23.342,0.894,163.782,8.642,1.982
36.840,-23.175,0.903,163.762,8.816,1.908
36.860,-23.001,0.898,163.744,8.970,1.842
36.880,-22.824,0.890,163.724,8.934,1.791
36.900,-22.648,0.874,163.705,8.916,1.756
36.920,-22.473,0.850,163.685,8.915,1.739
36.940,-22.299,0.818,163.666,8.931,1.740
36.960,-22.126,0.779,163.647,8.963,1.758
36.980,-21.954,0.733,163.628,9.011,1.792
37.000,-21.783,0.678,163.609,9.075,1.842
37.020,-21.615,0.618,163.591,9.253,1.905
37.040,-21.446,0.570,163.572,9.127,1.981
37.060,-21.269,0.557,163.552,9.402,2.073
37.080,-21.091,0.562,163.533,9.249,2.175
37.100,-20.909,0.566,163.513,9.480,2.290
37.120,-20.723,0.572,163.494,9.661,2.415
37.140,-20.532,0.580,163.473,9.879,2.552
37.160,-20.337,0.588,163.453,10.103,2.699
37.180,-20.139,0.595,163.432,10.189,2.854
37.200,-19.936,0.601,163.410,10.441,3.018
37.220,-19.731,0.606,163.388,10.538,3.188
37.240,-19.522,0.610,163.366,10.745,3.366
37.260,-19.310,0.612,163.344,10.873,3.550
37.280,-19.095,0.613,163.321,11.043,3.740
37.300,-18.877,0.614,163.298,11.182,3.935
37.320,-18.656,0.614,163.274,11.332,4.136
37.340,-18.432,0.614,163.249,11.468,4.342
37.360,-18.206,0.613,163.222,11.606,4.552
37.380,-17.978,0.612,163.192,11.734,4.768
37.400,-17.748,0.612,163.158,11.859,4.988
37.420,-17.516,0.611,163.120,11.973,5.213
37.440,-17.283,0.611,163.077,12.083,5.442
37.460,-17.048,0.610,163.027,12.184,5.675
37.480,-16.814,0.610,162.971,12.279,5.911
37.500,-16.579,0.610,162.908,12.367,6.151
37.520,-16.345,0.610,162.838,12.451,6.394
37.540,-16.111,0.610,162.760,12.528,6.640
37.560,-15.879,0.610,162.673,12.600,6.887
37.580,-15.648,0.610,162.579,12.669,7.136
37.600,-15.420,0.610,162.476,12.738,7.387
37.620,-15.193,0.610,162.366,12.809,7.639
37.640,-14.967,0.610,162.250,12.882,7.892
37.660,-14.743,0.610,162.129,12.959,8.146
37.680,-14.519,0.611,162.002,13.039,8.402
37.700,-14.296,0.611,161.872,13.121,8.659
37.720,-14.072,0.610,161.739,13.203,8.917
37.740,-13.848,0.611,161.604,13.279,9.177
37.760,-13.622,0.612,161.467,13.367,9.439
37.780,-13.396,0.613,161.329,13.441,9.702
37.800,-13.168,0.612,161.191,13.522,9.968
37.820,-12.939,0.611,161.052,13.587,10.234
37.840,-12.707,0.611,160.915,13.660,10.502
37.860,-12.473,0.611,160.778,13.720,10.772
37.880,-12.237,0.612,160.642,13.796,11.043
37.900,-12.000,0.612,160.506,13.858,11.047
37.920,-11.760,0.611,160.371,13.924,10.772
37.940,-11.520,0.611,160.235,13.983,10.496
37.960,-11.277,0.610,160.100,14.046,10.219
37.980,-11.034,0.611,159.965,14.098,9.941
38.000,-10.789,0.611,159.830,14.164,9.661
38.020,-10.542,0.611,159.694,14.221,9.380
38.040,-10.295,0.610,159.559,14.267,9.098
38.060,-10.046,0.610,159.424,14.322,8.815
38.080,-9.796,0.610,159.289,14.371,8.530
38.100,-9.544,0.609,159.154,14.421,8.245
38.120,-9.292,0.609,159.019,14.468,7.959
38.140,-9.039,0.609,158.883,14.514,7.672
38.160,-8.785,0.609,158.747,14.558,7.384
38.180,-8.530,0.609,158.612,14.601,7.095
38.200,-8.274,0.610,158.476,14.642,6.805
38.220,-8.017,0.610,158.340,14.682,6.515
38.240,-7.760,0.610,158.203,14.721,6.223
38.260,-7.501,0.610,158.067,14.758,5.931
38.280,-7.242,0.610,157.930,14.795,5.639
38.300,-6.982,0.610,157.794,14.829,5.345
38.320,-6.721,0.610,157.659,14.862,5.051
38.340,-6.458,0.610,157.525,14.893,4.756
38.360,-6.193,0.610,157.394,14.919,4.460
38.380,-5.926,0.610,157.266,14.942,4.165
38.400,-5.657,0.610,157.143,14.961,3.868
38.420,-5.385,0.610,157.025,14.976,3.572
38.440,-5.110,0.610,156.913,14.985,3.277
38.460,-4.833,0.610,156.807,14.989,2.982
38.480,-4.552,0.610,156.710,14.990,2.689
38.500,-4.269,0.610,156.620,14.989,2.399
38.520,-3.984,0.610,156.539,14.986,2.114
38.540,-3.696,0.610,156.467,14.981,1.835
38.560,-3.406,0.610,156.404,14.975,1.568
38.580,-3.114,0.611,156.352,14.966,1.319
38.600,-2.821,0.611,156.311,14.957,1.103
38.620,-2.527,0.611,156.281,14.947,0.941
38.640,-2.231,0.611,156.262,14.934,0.867
38.660,-1.936,0.611,156.255,14.920,0.900
38.680,-1.641,0.611,156.258,14.910,1.030
38.700,-1.346,0.611,156.270,14.902,1.226
38.720,-1.052,0.611,156.291,14.898,1.460
38.740,-0.759,0.611,156.321,14.896,1.717
38.760,-0.466,0.611,156.358,14.900,1.988
38.780,-0.174,0.611,156.402,14.908,2.267
38.800,0.117,0.611,156.451,14.922,2.551
38.820,0.408,0.611,156.505,14.939,2.839
38.840,0.699,0.610,156.563,14.959,3.130
38.860,0.989,0.610,156.624,14.981,3.423
38.880,1.280,0.610,156.686,15.000,3.716
38.900,1.571,0.610,156.749,15.000,4.011
38.920,1.862,0.610,156.813,15.000,4.307
38.940,2.152,0.610,156.878,15.000,4.602
38.960,2.442,0.610,156.945,15.000,4.899
38.980,2.731,0.610,157.016,15.000,5.195
39.000,3.019,0.610,157.091,15.000,5.492
39.020,3.305,0.610,157.172,15.000,5.790
39.040,3.589,0.610,157.259,15.000,6.087
39.060,3.871,0.610,157.352,15.000,6.384
39.080,4.151,0.610,157.454,14.999,6.681
39.100,4.427,0.610,157.563,14.996,6.977
39.120,4.699,0.610,157.681,14.990,7.273
39.140,4.968,0.610,157.808,14.981,7.568
39.160,5.231,0.610,157.944,14.971,7.861
39.180,5.489,0.610,158.089,14.958,8.152
39.200,5.742,0.610,158.243,14.945,8.442
39.220,5.988,0.610,158.407,14.929,8.729
39.240,6.228,0.611,158.579,14.916,9.014
39.260,6.462,0.611,158.758,14.906,9.297
39.280,6.691,0.611,158.945,14.900,9.578
39.300,6.914,0.611,159.138,14.897,9.857
39.320,7.132,0.611,159.337,14.900,10.135
39.340,7.346,0.611,159.540,14.907,10.412
39.360,7.556,0.611,159.748,14.919,10.688
39.380,7.763,0.611,159.959,14.935,10.963
39.400,7.968,0.611,160.173,14.954,11.239
39.420,8.171,0.610,160.389,14.975,11.515
39.440,8.373,0.610,160.607,14.996,11.792
39.460,8.575,0.610,160.826,15.000,12.070
39.480,8.776,0.610,161.045,15.000,12.349
39.500,8.978,0.610,161.264,15.000,12.629
39.520,9.181,0.610,161.481,15.000,12.910
39.540,9.385,0.610,161.698,15.000,13.193
39.560,9.591,0.610,161.913,15.000,13.477
39.580,9.798,0.610,162.126,15.000,13.761
39.600,10.006,0.610,162.339,15.000,14.047
39.620,10.215,0.610,162.551,15.000,14.334
39.640,10.425,0.610,162.762,15.000,14.622
39.660,10.636,0.610,162.972,15.000,14.336
39.680,10.848,0.610,163.181,15.000,14.049
39.700,11.060,0.610,163.390,15.000,13.763
39.720,11.273,0.610,163.598,15.000,13.478
39.740,11.487,0.610,163.805,15.000,13.193
39.760,11.701,0.610,164.012,15.000,12.909
39.780,11.915,0.610,164.219,15.000,12.626
39.800,12.130,0.610,164.425,15.000,12.344
39.820,12.345,0.610,164.630,15.000,12.063
39.840,12.561,0.610,164.836,15.000,11.783
39.860,12.777,0.610,165.040,15.000,11.504
39.880,12.993,0.610,165.245,15.000,11.226
39.900,13.209,0.610,165.450,15.000,10.948
39.920,13.424,0.610,165.656,15.000,10.672
39.940,13.637,0.610,165.864,15.000,10.396
39.960,13.848,0.610,166.074,15.000,10.119
39.980,14.056,0.610,166.287,15.000,9.843
40.000,14.260,0.610,166.503,15.000,9.565
40.020,14.460,0.610,166.723,15.000,9.287
40.040,14.654,0.610,166.948,15.000,9.008
40.060,14.843,0.610,167.178,15.000,8.728
40.080,15.025,0.610,167.412,15.000,8.446
40.100,15.201,0.610,167.652,14.998,8.162
40.120,15.369,0.610,167.897,14.994,7.877
40.140,15.529,0.610,168.147,14.988,7.590
40.160,15.680,0.610,168.402,14.980,7.302
40.180,15.822,0.611,168.662,14.970,7.012
40.200,15.954,0.611,168.927,14.960,6.720
40.220,16.076,0.611,169.197,14.948,6.428
40.240,16.187,0.611,169.471,14.934,6.134
40.260,16.287,0.611,169.749,14.922,5.839
40.280,16.377,0.611,170.030,14.908,5.545
40.300,16.457,0.611,170.314,14.899,5.250
40.320,16.529,0.611,170.600,14.891,4.955
40.340,16.591,0.611,170.888,14.887,4.661
40.360,16.646,0.611,171.178,14.887,4.367
40.380,16.693,0.611,171.469,14.892,4.074
40.400,16.735,0.611,171.761,14.902,3.781
40.420,16.771,0.611,172.054,14.916,3.490
40.440,16.803,0.611,172.348,14.933,3.201
40.460,16.831,0.610,172.643,14.953,2.912
40.480,16.857,0.610,172.938,14.975,2.626
40.500,16.881,0.610,173.235,14.997,2.343
40.520,16.904,0.610,173.531,15.000,2.063
40.540,16.927,0.610,173.828,15.000,1.789
40.560,16.951,0.610,174.125,15.000,1.524
40.580,16.976,0.610,174.421,15.000,1.272
40.600,17.004,0.610,174.717,15.000,1.043
40.620,17.034,0.610,175.013,15.000,0.855
40.640,17.065,0.610,175.309,15.000,0.741
40.660,17.098,0.610,175.605,15.000,0.737
40.680,17.132,0.614,175.901,14.980,0.843
40.700,17.159,0.621,176.115,14.186,0.970
40.720,17.197,0.718,176.379,14.237,1.160
40.740,17.235,0.813,176.642,14.197,1.376
40.760,17.274,0.908,176.907,14.345,1.608
40.780,17.313,0.998,177.174,14.134,1.851
40.800,17.352,1.081,177.438,13.935,2.098
40.820,17.391,1.154,177.701,13.746,2.349
40.840,17.429,1.220,177.963,13.570,2.601
40.860,17.467,1.278,178.223,13.405,2.854
40.880,17.505,1.327,178.481,13.252,3.107
40.900,17.543,1.368,178.738,13.111,3.359
40.920,17.580,1.401,178.993,12.982,3.611
40.940,17.618,1.426,179.247,12.866,3.863
40.960,17.655,1.444,179.499,12.763,4.113
40.980,17.691,1.453,179.750,12.672,4.363
41.000,17.728,1.454,179.999,12.594,4.611
41.020,17.764,1.448,180.247,12.528,4.858
41.040,17.800,1.434,180.493,12.475,5.104
41.060,17.836,1.412,180.738,12.435,5.349
41.080,17.872,1.382,180.981,12.407,5.593
41.100,17.907,1.345,181.223,12.391,5.835
41.120,17.943,1.301,181.463,12.387,6.076
41.140,17.978,1.248,181.702,12.396,6.316
41.160,18.013,1.189,181.940,12.416,6.554
41.180,18.047,1.121,182.176,12.447,6.791
41.200,18.082,1.047,182.410,12.490,7.027
41.220,18.116,0.965,182.643,12.544,7.262
41.240,18.150,0.876,182.875,12.608,7.495
41.260,18.179,0.793,183.072,10.867,7.692
41.280,18.212,0.835,183.279,10.843,7.901
41.300,18.247,0.871,183.488,10.984,8.111
41.320,18.281,0.901,183.699,11.063,8.324
41.340,18.314,0.927,183.914,10.951,8.541
41.360,18.348,0.944,184.128,10.853,8.757
41.380,18.381,0.955,184.340,10.981,8.970
41.400,18.411,0.964,184.552,10.968,9.183
41.420,18.438,0.974,184.766,11.078,9.399
41.440,18.463,0.980,184.985,11.001,9.619
41.460,18.487,0.978,185.202,10.939,9.837
41.480,18.511,0.968,185.418,10.891,9.995
41.500,18.535,0.951,185.633,10.857,9.783
41.520,18.558,0.926,185.846,10.837,9.572
41.540,18.582,0.893,186.058,10.831,9.362
41.560,18.605,0.853,186.269,10.840,9.154
41.580,18.629,0.805,186.479,10.861,8.947
41.600,18.652,0.749,186.687,10.896,8.742
41.620,18.675,0.686,186.894,10.944,8.538
41.640,18.697,0.618,187.100,11.137,8.336
41.660,18.710,0.563,187.306,10.988,8.133
41.680,18.713,0.559,187.414,10.568,8.026
41.700,18.709,0.584,187.625,11.031,7.816
41.720,18.702,0.605,187.838,11.083,7.603
41.740,18.692,0.618,188.054,11.134,7.387
41.760,18.681,0.626,188.275,11.315,7.167
41.780,18.668,0.631,188.498,11.413,6.944
41.800,18.655,0.633,188.725,11.597,6.717
41.820,18.642,0.633,188.954,11.693,6.488
41.840,18.630,0.632,189.187,11.867,6.255
41.860,18.618,0.629,189.422,11.952,6.021
41.880,18.607,0.625,189.661,12.119,5.783
41.900,18.597,0.620,189.901,12.164,5.544
41.920,18.586,0.617,190.143,12.312,5.303
41.940,18.576,0.614,190.387,12.396,5.060
41.960,18.567,0.611,190.634,12.530,4.815
41.980,18.557,0.610,190.882,12.618,4.568
42.000,18.548,0.608,191.133,12.736,4.319
42.020,18.539,0.608,191.386,12.828,4.069
42.040,18.530,0.608,191.640,12.932,3.817
42.060,18.521,0.608,191.897,13.023,3.564
42.080,18.512,0.608,192.155,13.118,3.309
42.100,18.503,0.609,192.415,13.206,3.054
42.120,18.492,0.609,192.677,13.292,2.797
42.140,18.479,0.609,192.940,13.372,2.538
42.160,18.462,0.609,193.205,13.448,2.279
42.180,18.440,0.610,193.471,13.517,2.019
42.200,18.413,0.610,193.737,13.581,1.759
42.220,18.381,0.610,194.004,13.640,1.498
42.240,18.342,0.610,194.272,13.693,1.238
42.260,18.295,0.611,194.539,13.725,0.979
42.280,18.241,0.612,194.805,13.777,0.726
42.300,18.178,0.613,195.071,13.807,0.487
42.320,18.108,0.614,195.335,13.854,0.304
42.340,18.029,0.615,195.597,13.888,0.303
42.360,17.941,0.616,195.858,13.920,0.487
42.380,17.843,0.617,196.115,13.946,0.727
42.400,17.736,0.616,196.369,13.972,0.983
42.420,17.619,0.616,196.619,13.987,1.245
42.440,17.492,0.616,196.865,14.010,1.510
42.460,17.355,0.616,197.106,14.027,1.776
42.480,17.209,0.616,197.341,14.044,2.043
42.500,17.053,0.616,197.572,14.059,2.310
42.520,16.889,0.617,197.795,14.052,2.577
42.540,16.716,0.617,198.013,14.078,2.616
42.560,16.537,0.619,198.226,14.083,2.510
42.580,16.350,0.620,198.433,14.114,2.441
42.600,16.157,0.619,198.635,14.153,2.410
42.620,15.958,0.618,198.833,14.174,2.419
42.640,15.754,0.616,199.025,14.201,2.467
42.660,15.546,0.615,199.215,14.232,2.551
42.680,15.334,0.614,199.401,14.270,2.666
42.700,15.119,0.614,199.585,14.308,2.809
42.720,14.902,0.613,199.768,14.349,2.974
42.740,14.683,0.613,199.949,14.390,3.159
42.760,14.461,0.614,200.128,14.422,3.360
42.780,14.235,0.615,200.304,14.464,3.577
42.800,14.006,0.616,200.476,14.491,3.806
42.820,13.772,0.615,200.644,14.528,4.047
42.840,13.534,0.615,200.806,14.536,4.297
42.860,13.292,0.614,200.960,14.551,4.555
42.880,13.045,0.615,201.108,14.548,4.820
42.900,12.793,0.616,201.247,14.562,5.091
42.920,12.536,0.616,201.378,14.562,5.367
42.940,12.274,0.616,201.497,14.549,5.647
42.960,12.008,0.616,201.607,14.554,5.930
42.980,11.738,0.615,201.709,14.580,6.215
43.000,11.465,0.613,201.801,14.560,6.501
43.020,11.189,0.612,201.885,14.568,6.788
43.040,10.911,0.611,201.959,14.568,7.076
43.060,10.631,0.611,202.026,14.565,7.364
43.080,10.349,0.611,202.086,14.583,7.653
43.100,10.065,0.612,202.140,14.601,7.942
43.120,9.779,0.612,202.188,14.623,8.231
43.140,9.493,0.612,202.232,14.648,8.520
43.160,9.205,0.612,202.273,14.676,8.809
43.180,8.917,0.614,202.311,14.700,9.099
43.200,8.627,0.614,202.348,14.739,9.390
43.220,8.337,0.615,202.384,14.766,9.682
43.240,8.046,0.615,202.419,14.802,9.974
43.260,7.755,0.614,202.456,14.822,10.266
43.280,7.463,0.612,202.494,14.860,10.542
43.300,7.171,0.611,202.534,14.873,10.354
43.320,6.879,0.610,202.576,14.903,10.169
43.340,6.587,0.610,202.623,14.916,9.986
43.360,6.295,0.611,202.672,14.946,9.806
43.380,6.004,0.610,202.725,14.972,9.628
43.400,5.713,0.610,202.783,14.979,9.452
43.420,5.423,0.611,202.847,14.986,9.278
43.440,5.135,0.612,202.917,14.999,9.104
43.460,4.848,0.611,202.994,15.000,8.931
43.480,4.563,0.611,203.078,14.998,8.759
43.500,4.280,0.611,203.169,14.998,8.587
43.520,4.000,0.611,203.269,14.995,8.415
43.540,3.724,0.611,203.377,14.991,8.242
43.560,3.451,0.611,203.493,14.985,8.069
43.580,3.182,0.611,203.619,14.979,7.895
43.600,2.918,0.611,203.754,14.971,7.720
43.620,2.659,0.611,203.898,14.962,7.544
43.640,2.407,0.611,204.052,14.952,7.366
43.660,2.160,0.611,204.216,14.942,7.187
43.680,1.921,0.611,204.389,14.929,7.006
43.700,1.689,0.611,204.572,14.918,6.824
43.720,1.464,0.612,204.763,14.906,6.640
43.740,1.247,0.611,204.963,14.894,6.456
43.760,1.039,0.611,205.171,14.882,6.272
43.780,0.838,0.611,205.387,14.871,6.087
43.800,0.646,0.611,205.610,14.859,5.902
43.820,0.464,0.611,205.840,14.847,5.717
43.840,0.290,0.611,206.077,14.836,5.532
43.860,0.125,0.611,206.320,14.824,5.349
43.880,-0.030,0.611,206.568,14.813,5.167
43.900,-0.175,0.611,206.823,14.801,4.986
43.920,-0.311,0.611,207.082,14.790,4.808
43.940,-0.437,0.611,207.346,14.779,4.632
43.960,-0.552,0.611,207.615,14.768,4.460
43.980,-0.658,0.611,207.887,14.757,4.291
44.000,-0.753,0.611,208.163,14.747,4.128
44.020,-0.838,0.611,208.442,14.736,3.969
44.040,-0.912,0.611,208.724,14.726,3.817
44.060,-0.976,0.611,209.008,14.716,3.672
44.080,-1.029,0.611,209.294,14.706,3.536
44.100,-1.072,0.611,209.582,14.696,3.409
44.120,-1.104,0.611,209.871,14.687,3.292
44.140,-1.125,0.611,210.161,14.677,3.188
44.160,-1.136,0.611,210.451,14.668,3.098
44.180,-1.136,0.611,210.741,14.659,3.022
44.200,-1.126,0.611,211.030,14.651,2.963
44.220,-1.107,0.611,211.320,14.647,2.922
44.240,-1.079,0.611,211.608,14.646,2.901
44.260,-1.043,0.611,211.896,14.650,2.901
44.280,-1.000,0.610,212.183,14.659,2.923
44.300,-0.951,0.610,212.469,14.673,2.967
44.320,-0.896,0.610,212.755,14.691,3.033
44.340,-0.837,0.610,213.040,14.712,3.121
44.360,-0.774,0.610,213.325,14.735,3.229
44.380,-0.709,0.610,213.609,14.760,3.358
44.400,-0.641,0.610,213.894,14.787,3.504
44.420,-0.572,0.610,214.179,14.813,3.668
44.440,-0.503,0.610,214.465,14.840,3.847
44.460,-0.434,0.610,214.751,14.866,4.040
44.480,-0.366,0.610,215.038,14.891,4.246
44.500,-0.300,0.610,215.326,14.914,4.464
44.520,-0.236,0.610,215.615,14.937,4.692
44.540,-0.174,0.610,215.904,14.960,4.929
44.560,-0.113,0.610,216.195,14.983,5.173
44.580,-0.055,0.610,216.486,15.000,5.253
44.600,0.003,0.610,216.779,15.000,4.960
44.620,0.058,0.610,217.071,15.000,4.668
44.640,0.113,0.610,217.363,15.000,4.377
44.660,0.167,0.610,217.656,15.000,4.086
44.680,0.219,0.610,217.949,15.000,3.798
44.700,0.271,0.610,218.242,15.000,3.511
44.720,0.322,0.610,218.536,15.000,3.226
44.740,0.372,0.610,218.829,15.000,2.945
44.760,0.421,0.610,219.123,15.000,2.667
